Area Integer,Perimeter Real,Major_Axis_Length Real,Minor_Axis_Length Real,Eccentricity	RealConvex_Area	Integer,Extent Real,Class
401.2550048828125,160.01788330078125,86.63780212402344,0.8407486081123352,11010,0.6583460569381714,1
411.30999755859375,165.22312927246094,84.7822036743164,0.858306348323822,11098,0.6430739760398865,1
423.0230102539063,175.03427124023438,78.42090606689453,0.8940176963806152,10897,0.5872954726219177,1
408.7560119628906,167.88340759277344,81.0369873046875,0.8757868409156799,10775,0.6179388165473938,1
424.5570068359375,175.4199981689453,84.14051818847656,0.877458930015564,11650,0.7982450127601624,1
434.62200927734375,180.00144958496094,84.98844909667969,0.8815159797668457,12073,0.7921122908592224,1
411.2829895019531,168.57058715820312,81.79901885986328,0.8743749856948853,10963,0.7673059105873108,1
428.5610046386719,171.58627319335938,88.72550201416016,0.8559311628341675,12125,0.6880336999893188,1
435.70599365234375,182.75189208984372,81.97319793701172,0.8937581777572632,11895,0.6459025740623474,1
417.4620056152344,169.3327178955078,84.87739562988281,0.865304708480835,11331,0.7154685258865356,1
415.2799987792969,170.14402770996094,82.0053939819336,0.8761842250823975,11071,0.6237214207649231,1
429.52099609375,172.41204833984375,87.48265838623047,0.8617079854011536,11982,0.6305195093154907,1
424.3689880371094,174.2206573486328,84.26457214355469,0.8752527832984924,11638,0.6565691232681274,1
436.25299072265625,184.6353759765625,82.17491149902344,0.8954977989196777,12049,0.6481390595436096,1
427.8110046386719,179.55543518066406,80.32018280029297,0.8943699598312378,11430,0.5927040576934814,1
431.3890075683594,177.07015991210938,85.11002349853516,0.8769086599349976,11875,0.6878823637962341,1
431.5130004882813,175.95652770996094,83.67269897460938,0.8796992301940918,11732,0.6677777767181396,1
427.0409851074219,178.59515380859375,81.39303588867188,0.8901126980781555,11546,0.5967318415641785,1
443.9110107421875,186.19723510742188,81.23108673095703,0.8998188972473145,12012,0.625338077545166,1
429.385986328125,172.53964233398438,85.88433837890625,0.8673114776611328,11746,0.7354233860969543,1
419.2749938964844,170.1563720703125,86.50347137451172,0.8611350059509277,11584,0.631436288356781,1
420.2319946289063,174.5891571044922,79.97838592529297,0.8889033198356628,11027,0.6838077306747437,1
411.1090087890625,167.80319213867188,84.98282623291016,0.8622731566429138,11242,0.8225758671760559,1
426.7659912109375,179.01527404785156,84.02513885498047,0.8829994201660156,11904,0.6853991746902466,1
423.2659912109375,175.87416076660156,83.8426284790039,0.8790555000305176,11548,0.7913503646850586,1
414.06201171875,171.3505096435547,80.88232421875,0.8815832734107971,11015,0.7276458144187927,1
438.89599609375,184.64370727539065,83.21842193603516,0.892676830291748,12121,0.5770270228385925,0
425.9259948730469,179.15118408203125,76.35169219970703,0.9046356678009032,10830,0.574898362159729,0
408.4580078125,162.17628479003906,87.87323760986328,0.8404830694198608,11330,0.661130964756012,1
450.1199951171875,195.4604339599609,75.84288787841797,0.921650230884552,11612,0.5128597617149353,0
436.8630065917969,177.18954467773438,86.98806762695312,0.8711977005004883,12230,0.6935465335845947,1
401.2439880371094,167.18780517578125,81.09770965576172,0.8744755983352661,10738,0.7877751588821411,1
441.4030151367188,183.05059814453125,81.2724609375,0.8960322141647339,11815,0.7828124761581421,1
414.6199951171875,167.75192260742188,81.58570098876953,0.8737655878067017,10899,0.6039739847183228,1
434.7929992675781,182.10693359375,80.46818542480469,0.8970775008201599,11612,0.5647193193435669,1
430.3330078125,173.56930541992188,87.4663314819336,0.8637459874153137,12011,0.6166736483573914,1
419.2630004882813,169.8407745361328,83.49603271484375,0.8708134889602661,11285,0.7776753902435303,1
421.4849853515625,171.56141662597656,82.59305572509766,0.8764901757240295,11249,0.6103340983390808,1
425.95599365234375,173.273193359375,85.45619201660156,0.8699229955673218,11776,0.6375831365585327,1
444.4620056152344,184.78298950195312,84.4842758178711,0.8893597722053528,12253,0.5884568095207214,1
434.08599853515625,172.9773406982422,87.95358276367188,0.8610804080963135,12102,0.666476309299469,1
413.2569885253906,165.16139221191406,84.57161712646484,0.8589529991149902,11091,0.6095211505889893,1
424.0849914550781,168.65383911132812,86.48292541503906,0.8585178852081299,11546,0.7718827128410339,1
408.7200012207031,163.75291442871094,82.41429138183594,0.8641208410263062,10735,0.6893081665039062,1
426.0539855957031,176.31655883789062,79.29938507080078,0.893151581287384,11121,0.7489606142044067,1
434.0260009765625,178.1897735595703,85.3498764038086,0.8778241872787476,12132,0.7159200310707092,1
443.4779968261719,189.2869110107422,81.28727722167969,0.9030956029891968,12160,0.5677757859230042,1
432.0989990234375,175.2770538330078,86.8415298461914,0.8686347603797913,11886,0.7798048853874207,1
443.260986328125,179.81419372558594,83.87640380859375,0.8845415115356445,12024,0.5931013226509094,1
406.4830017089844,163.40896606445312,85.19110107421875,0.8533509969711304,10960,0.6306569576263428,1
428.31201171875,172.37147521972656,87.17017364501953,0.8627029061317444,11836,0.7069363594055176,1
420.3150024414063,169.13233947753906,85.58922576904297,0.8625048398971558,11364,0.7712802886962891,1
432.0589904785156,174.31382751464844,88.15498352050781,0.8626943230628967,12140,0.7108607292175293,1
432.2569885253906,173.4862060546875,87.75865173339844,0.8626192808151245,12104,0.6649729013442993,1
426.1380004882813,173.68907165527344,87.18202209472656,0.8649007081985474,11941,0.6936644911766052,1
434.39599609375,175.59007263183594,85.7183837890625,0.8727467060089111,11955,0.5951797366142273,1
419.31298828125,174.1763153076172,84.37673950195312,0.8748283982276917,11604,0.8221361041069031,1
432.3340148925781,174.2366180419922,88.13159942626953,0.8626416325569153,12187,0.624502420425415,1
429.8580017089844,175.50994873046875,85.11319732666016,0.8745430111885071,11709,0.7892237901687622,1
426.24700927734375,176.12179565429688,84.35531616210938,0.8778366446495056,11666,0.6084808111190796,1
434.6189880371094,176.44444274902344,86.10284423828125,0.8728501200675964,12110,0.598376452922821,1
428.0889892578125,173.95477294921875,85.4876937866211,0.8709135055541992,11695,0.64861661195755,1
419.4030151367188,173.57504272460938,82.15421295166016,0.8808977603912354,11266,0.6005859375,1
432.5190124511719,183.0266265869141,82.30772399902344,0.89317786693573,11846,0.5789135098457336,1
438.625,189.7222137451172,77.68550872802734,0.9123237133026124,11736,0.6842386722564697,0
416.8900146484375,172.19091796875,79.67411804199219,0.8865107297897339,10819,0.6949329972267151,1
438.16400146484375,182.20008850097656,80.88666534423828,0.8960544466972351,11735,0.5941416025161743,1
437.4509887695313,182.35557556152344,83.6619873046875,0.8885473608970642,12044,0.7300283908843994,1
424.0849914550781,178.7831573486328,81.83676147460938,0.8890844583511353,11482,0.7604516744613647,1
410.4450073242188,164.70443725585938,84.794677734375,0.8572927117347717,11050,0.584971010684967,1
433.6449890136719,177.96263122558594,80.45235443115234,0.8919802308082581,11315,0.7760852575302124,1
414.4509887695313,165.58517456054688,85.00729370117188,0.858164370059967,11148,0.6797217726707458,1
426.9249877929688,175.86851501464844,84.19808197021484,0.8779481053352356,11719,0.6075243353843689,1
410.25299072265625,170.17922973632812,80.28888702392578,0.8817108869552612,10863,0.6307964324951172,1
424.7009887695313,169.20689392089844,87.00450134277344,0.8576762676239014,11626,0.6110239624977112,1
426.614013671875,179.3922119140625,81.97147369384766,0.8894975185394287,11535,0.5968004465103149,1
447.5249938964844,186.67124938964844,80.8428726196289,0.901357352733612,12039,0.6672958135604858,0
423.3240051269531,173.0767059326172,82.68975067138672,0.8784884214401245,11380,0.7164265513420105,1
407.1579895019531,163.3930206298828,85.59427642822266,0.8518073558807373,11096,0.6737499833106995,1
434.81298828125,185.70448303222656,81.84722900390625,0.8976352214813232,12004,0.6810720562934875,1
406.79400634765625,161.5101318359375,87.89692687988281,0.8389430046081543,11184,0.6937381625175476,1
422.2330017089844,183.7095489501953,75.0377426147461,0.9127768278121948,10883,0.8223004341125488,1
423.114990234375,171.90664672851562,85.57929992675781,0.8672779202461243,11599,0.6114040017127991,1
430.6310119628906,175.67864990234375,87.90483093261719,0.8658100366592407,12248,0.6222672462463379,1
436.6069946289063,180.0699005126953,82.65318298339844,0.8884330987930298,11778,0.759759783744812,1
447.5060119628906,191.44384765625,80.27490997314453,0.907841682434082,12166,0.7546836733818054,1
405.9100036621094,162.7976531982422,83.49519348144531,0.8584620356559753,10888,0.629129946231842,1
432.3269958496094,181.3406982421875,83.6561279296875,0.8872337341308594,11990,0.6046153903007507,1
427.1050109863281,171.3263397216797,88.26649475097656,0.8570728898048401,11967,0.7096931338310242,1
419.58599853515625,171.54232788085938,82.83171081542969,0.8756950497627258,11246,0.7834481596946716,1
420.79400634765625,174.04563903808594,77.64330291748047,0.8949787020683289,10689,0.7288159132003784,1
430.3049926757813,175.48277282714844,83.01683807373047,0.8810211420059204,11604,0.6736600995063782,1
424.5239868164063,172.1981658935547,85.84371948242188,0.8668798804283142,11707,0.6780952215194702,1
401.3429870605469,166.76625061035156,81.17021179199219,0.8735522031784058,10682,0.7935240864753723,1
430.3710021972656,177.48220825195312,86.58567810058594,0.8729243874549866,12119,0.7223771810531616,1
426.5840148925781,172.7469940185547,85.12076568603516,0.8701719641685486,11618,0.6667646765708923,1
440.0010070800781,187.7613525390625,82.31121063232422,0.8987886905670166,12200,0.6172378659248352,1
436.8689880371094,180.43731689453125,82.31012725830078,0.889892578125,11733,0.572579026222229,1
403.99798583984375,167.42335510253906,82.72126770019531,0.8694139719009399,10953,0.7850921750068665,1
423.4079895019531,172.85108947753906,81.42478942871094,0.8820963501930237,11248,0.6295166611671448,1
426.2799987792969,176.18995666503906,85.12367248535156,0.8755454421043396,11908,0.6182442903518677,1
427.281005859375,176.7890625,84.6452865600586,0.8779280781745911,11828,0.6068376302719116,1
424.56201171875,172.40646362304688,85.88819885253906,0.8670778274536133,11733,0.614274263381958,1
421.9930114746094,176.18260192871094,82.7287368774414,0.882899284362793,11469,0.8164195418357849,1
416.5350036621094,171.00299072265625,84.2417984008789,0.870236873626709,11384,0.7576434016227722,1
404.35400390625,166.7065887451172,84.5053482055664,0.8619986176490784,11146,0.7633037567138672,1
429.802001953125,173.52503967285156,88.33555603027344,0.8607279658317566,12215,0.6467962265014648,1
417.781005859375,170.9293212890625,81.6661148071289,0.8784810900688171,11119,0.5891067385673523,1
420.2090148925781,173.17193603515625,82.77818298339844,0.8783535361289978,11408,0.6421356201171875,1
447.12799072265625,191.382568359375,78.36670684814453,0.9123205542564392,11925,0.5786612033843994,1
440.2560119628906,181.32327270507807,83.83839416503906,0.8866872191429138,12165,0.6015244126319885,0
433.3890075683594,178.98973083496094,82.29804229736328,0.8880266547203064,11566,0.7115771174430847,1
407.1940002441406,168.7752685546875,80.46923065185547,0.8790208697319031,10724,0.6112268567085266,1
411.5899963378906,167.44122314453125,84.25878143310547,0.8641617894172668,11155,0.6862559914588928,1
401.30999755859375,164.73561096191406,82.48628234863281,0.8656097650527954,10769,0.7234755158424377,1
405.614990234375,165.24684143066406,82.02889251708984,0.8680926561355591,10716,0.5984179973602295,1
416.3389892578125,169.58657836914062,79.64149475097656,0.8828678727149963,10684,0.5929633975028992,1
442.4440002441406,187.0115203857422,80.88976287841797,0.9016152620315552,11860,0.7945355176925659,1
420.81201171875,169.7304229736328,87.86319732666016,0.855584442615509,11793,0.6601991653442383,1
415.0239868164063,171.28150939941406,83.17961883544922,0.8741638660430908,11346,0.6323361992835999,1
431.2969970703125,177.63839721679688,82.85763549804688,0.8845528960227966,11612,0.7532055377960205,1
430.9330139160156,179.99966430664062,81.03175354003906,0.8929392099380493,11524,0.7389418482780457,1
456.322998046875,194.04307556152344,78.79869842529297,0.9138336777687072,12116,0.6534796357154846,0
419.3880004882813,169.5791473388672,84.24118041992188,0.8678844571113586,11323,0.7585467100143433,1
405.12200927734375,167.2933349609375,81.34564971923828,0.8738221526145935,10750,0.796371579170227,1
422.43798828125,169.98455810546875,86.26496124267578,0.8616593480110168,11628,0.6031213402748108,1
418.0669860839844,170.818359375,79.28153991699219,0.8857682347297668,10776,0.5879194736480713,1
443.9679870605469,187.3336181640625,82.18278503417969,0.8986347913742065,12184,0.6363927125930786,0
434.2630004882813,175.56417846679688,87.84673309326172,0.8658127188682556,12152,0.6096363067626953,1
404.3580017089844,163.93235778808594,85.32536315917969,0.8538669943809509,11039,0.6286739110946655,1
412.5069885253906,173.71124267578125,78.52342224121094,0.8920006155967712,10743,0.7839218378067017,1
426.87298583984375,172.39625549316406,85.40240478515625,0.8686739206314087,11703,0.7292228937149048,1
432.64599609375,177.01272583007812,82.56719207763672,0.8845487236976624,11586,0.6526589393615723,1
433.25,172.77059936523438,89.23660278320312,0.8562851548194885,12224,0.7320747971534729,1
411.6910095214844,164.600341796875,84.29296875,0.8589217066764832,11009,0.6661490797996521,1
448.1650085449219,185.9811553955078,82.81884002685547,0.8953775763511658,12209,0.5653846263885498,1
436.2999877929688,177.20021057128906,86.44499206542969,0.8729342222213745,12146,0.7615562677383423,1
439.635986328125,179.97760009765625,85.30269622802734,0.8805448412895203,12222,0.6039649248123169,1
438.1199951171875,181.7578887939453,83.7443618774414,0.8875316381454468,11981,0.8037651181221008,0
447.3460083007813,190.38905334472656,79.03822326660156,0.9097572565078736,11753,0.5435422658920288,0
421.5050048828125,172.2118377685547,84.22154998779297,0.8722513318061829,11522,0.7936698198318481,1
415.9570007324219,172.7042999267578,78.681396484375,0.8901925683021545,10831,0.6727747321128845,1
427.2309875488281,176.9819793701172,82.91759490966797,0.8834589123725891,11618,0.6289781928062439,1
424.177001953125,170.66464233398438,86.86542510986328,0.8607764840126038,11702,0.6601986885070801,1
428.7040100097656,179.57823181152344,78.64100646972656,0.8990136384963989,11169,0.568760335445404,1
428.1669921875,176.10751342773438,82.36244201660156,0.8838964104652405,11424,0.5842462182044983,1
417.9330139160156,172.89071655273438,79.52290344238281,0.8879393935203552,10804,0.6479141116142273,1
418.93798828125,168.60862731933594,86.19229125976562,0.8594633340835571,11423,0.6219040155410767,1
425.0130004882813,180.2342834472656,79.79391479492188,0.8966583013534546,11414,0.7130788564682007,1
416.66900634765625,168.9403533935547,83.3411636352539,0.8698495626449585,11151,0.6822916865348816,1
421.81298828125,169.9307861328125,89.38180541992188,0.8504910469055176,12056,0.7014669179916382,1
428.4859924316406,180.7183380126953,81.82832336425781,0.8916147947311401,11737,0.7640724182128906,1
429.7929992675781,178.2135772705078,85.30594635009766,0.8779935240745544,12032,0.7005729675292969,1
421.5159912109375,171.9844512939453,78.82699584960938,0.888778030872345,10701,0.5789852738380432,1
429.635009765625,177.27830505371094,82.78518676757812,0.884268581867218,11544,0.7564170956611633,1
432.3169860839844,180.88185119628903,82.32106018066406,0.8904354572296143,11788,0.6150053143501282,1
430.3789978027344,172.7517852783203,87.85530853271484,0.8610243201255798,12009,0.7783535718917847,1
437.9070129394531,184.95726013183597,82.3454360961914,0.8954245448112488,12020,0.616426944732666,1
452.3710021972656,190.0177154541016,79.30647277832031,0.9087396264076232,11979,0.5860052704811096,1
434.7380065917969,178.36727905273438,86.32251739501953,0.875090479850769,12118,0.7916251420974731,1
434.5140075683594,181.29046630859372,83.34933471679688,0.8880454301834106,11965,0.7441287636756897,1
419.1910095214844,173.84548950195312,82.95931243896484,0.8787939548492432,11439,0.6927198767662048,1
429.2929992675781,175.06307983398438,86.72859954833984,0.8686573505401611,11969,0.6111688017845154,1
423.9920043945313,173.091064453125,84.60881805419922,0.8723897337913513,11556,0.5989418029785156,1
433.0130004882813,183.7203063964844,80.48042297363281,0.8989459872245789,11734,0.6103724837303162,1
434.739013671875,180.8474273681641,82.18374633789062,0.8907789587974548,11863,0.6817325949668884,1
409.125,169.41493225097656,81.78897094726562,0.8757454752922058,10968,0.7435473799705505,1
430.7030029296875,174.3730010986328,88.10850524902344,0.8629510402679443,12162,0.6883236765861511,1
414.72900390625,166.42735290527344,87.76852416992188,0.8496367335319519,11452,0.6190109848976135,1
436.3689880371094,180.80259704589844,81.64021301269531,0.8922491669654846,11710,0.617825448513031,1
422.0530090332031,166.01040649414062,91.1249542236328,0.835880696773529,12023,0.6537623405456543,1
433.7369995117188,182.7408142089844,83.04752349853516,0.8907695412635803,12083,0.7565658688545227,1
420.1409912109375,166.92889404296875,90.98128509521484,0.8384163975715637,12021,0.7966090440750122,1
421.4440002441406,171.7626495361328,84.28899383544922,0.8713120222091675,11440,0.6083049178123474,1
432.4779968261719,177.9644012451172,84.0633773803711,0.8814053535461426,11845,0.5815463662147522,1
420.5220031738281,169.9667510986328,83.40963745117188,0.871305525302887,11305,0.6867960095405579,1
441.05999755859375,185.20558166503903,82.24365234375,0.8959936499595642,12119,0.5804581046104431,1
429.552001953125,173.86204528808594,85.40531921386719,0.8710329532623291,11770,0.7723298072814941,1
435.5929870605469,179.56715393066406,81.47212982177734,0.8911473751068115,11608,0.5799673795700073,1
428.0339965820313,171.2318878173828,88.02339935302734,0.8577544689178467,11951,0.6304429769515991,1
411.74700927734375,163.9302520751953,84.71981048583984,0.8561037182807922,10987,0.6661046743392944,1
427.197998046875,174.03909301757812,85.10541534423828,0.8722828030586243,11767,0.6397813558578491,1
422.3890075683594,172.867431640625,82.66506958007812,0.8782514333724976,11350,0.7818349599838257,1
422.10198974609375,169.28565979003906,89.53070831298828,0.8487006425857544,12026,0.7639590501785278,1
448.8269958496094,190.1289978027344,81.32439422607422,0.9039052724838256,12154,0.5620924234390259,0
437.4410095214844,178.6035919189453,83.98284912109375,0.8825496435165405,11732,0.7620377540588379,1
411.7460021972656,168.95947265625,83.18147277832031,0.8704164624214172,11033,0.7540188431739807,1
424.9710083007813,170.97596740722656,85.2737808227539,0.8667474985122681,11543,0.6894633769989014,1
408.4389953613281,167.17611694335938,83.6878890991211,0.8656803965568542,11132,0.7546701431274414,1
432.2990112304688,177.11610412597656,83.65916442871094,0.8814160227775574,11794,0.6449717283248901,1
420.9209899902344,169.63531494140625,86.17671966552734,0.8613501787185669,11639,0.630630612373352,1
434.9110107421875,176.540283203125,87.28521728515625,0.8692225813865662,12216,0.7603174448013306,1
428.5369873046875,172.69300842285156,85.30267333984375,0.8694871664047241,11696,0.6228615045547485,1
426.5780029296875,174.11013793945312,81.12305450439453,0.8848218321800232,11170,0.5781183242797852,1
405.739013671875,168.9385223388672,80.0907974243164,0.8804804086685181,10709,0.6022468209266663,1
419.0159912109375,176.62010192871094,76.32421875,0.9018076062202454,10773,0.6928618550300598,1
424.1480102539063,170.55209350585938,88.91114807128906,0.8533651232719421,11939,0.6272522807121277,1
411.8800048828125,169.39047241210938,81.02848052978516,0.8781675100326538,10901,0.6608695387840271,1
424.1440124511719,176.9599609375,78.4612808227539,0.8963316082954407,11091,0.6369005441665649,1
410.62298583984375,166.02317810058594,83.88679504394531,0.8629603981971741,10978,0.7721600532531738,1
403.2690124511719,164.572509765625,81.97684478759766,0.8671081066131592,10745,0.7470850348472595,1
421.5459899902344,168.25601196289062,87.21075439453125,0.8551856875419617,11622,0.7692098617553711,1
422.76800537109375,182.9649200439453,75.03801727294922,0.9120304584503174,10886,0.5563613772392273,1
418.9500122070313,170.46644592285156,83.59331512451172,0.871508777141571,11338,0.7019817233085632,1
433.8559875488281,174.29978942871094,88.25260925292969,0.8623418211936951,12179,0.6208478808403015,1
437.0400085449219,176.23098754882812,86.32249450683594,0.8718202710151672,11969,0.5811940431594849,1
444.8980102539063,191.93597412109372,78.10004425048828,0.913469672203064,11935,0.5492951273918152,0
421.0650024414063,169.5421905517578,87.03211975097656,0.8581876754760742,11669,0.61181640625,1
423.2349853515625,171.58929443359375,85.72185516357422,0.8662701845169067,11712,0.6946666836738586,1
422.1860046386719,170.4181671142578,86.04627990722656,0.8631704449653625,11642,0.6246469020843506,1
431.1239929199219,180.48004150390625,78.81407928466797,0.8996113538742065,11268,0.6859550476074219,1
432.2980041503906,177.3648223876953,86.76658630371094,0.8721725344657898,12143,0.7708292603492737,1
430.239990234375,177.18014526367188,84.81885528564453,0.8779701590538025,11895,0.6746242642402649,1
408.9299926757813,168.0082244873047,83.32894897460938,0.8683331608772278,11007,0.6155548095703125,1
416.71099853515625,174.78028869628906,77.30442810058594,0.8968696594238281,10691,0.5883340835571289,1
423.593994140625,173.86256408691406,82.35933685302734,0.8806842565536499,11332,0.5915387868881226,1
415.2959899902344,170.19351196289062,79.3372802734375,0.8847008347511292,10725,0.6096774339675903,1
404.8009948730469,162.4951934814453,84.97767639160156,0.8523603081703186,10908,0.67525315284729,1
418.60400390625,169.0732879638672,87.28488159179688,0.8564351201057434,11717,0.6554771065711975,1
420.8150024414063,179.9677276611328,77.099365234375,0.9035860300064088,10981,0.5692105293273926,1
404.7510070800781,160.11788940429688,87.50862121582031,0.8374419808387756,11138,0.7214523553848267,1
433.4389953613281,176.76243591308594,85.64665222167969,0.8747748136520386,12038,0.7815676927566528,1
435.8460083007813,176.9395294189453,84.80960083007812,0.8776434659957886,11880,0.7236513495445251,1
439.91900634765625,181.0348358154297,85.22491455078125,0.8822584748268127,12218,0.59061199426651,1
422.7179870605469,172.90003967285156,83.8480224609375,0.8745414018630981,11462,0.6066007614135742,1
427.5249938964844,175.94041442871094,84.68665313720703,0.8765355348587036,11807,0.8034206032752991,1
411.9289855957031,170.27212524414062,80.86865997314453,0.8800193667411804,10850,0.7242817878723145,1
421.5480041503906,174.5754852294922,82.91380310058594,0.8800153136253357,11475,0.6819284558296204,1
431.8269958496094,174.58006286621094,87.34896087646484,0.8658304214477539,12096,0.7188494205474854,1
435.18499755859375,178.78207397460938,83.54547119140625,0.8840970396995544,11796,0.6663784384727478,1
414.99798583984375,165.7289581298828,84.27123260498047,0.8610689043998718,11036,0.6344580054283142,1
424.74700927734375,174.42144775390625,83.19822692871094,0.8789057731628418,11544,0.7134503126144409,1
421.0750122070313,171.3476104736328,85.80913543701172,0.8655689358711243,11677,0.7990950345993042,1
424.4880065917969,175.31536865234375,84.48103332519531,0.8762369751930237,11688,0.6062605381011963,1
408.489013671875,167.7020263671875,83.42141723632812,0.8674993515014648,11073,0.6681209206581116,1
414.9389953613281,168.07908630371094,81.73141479492188,0.8738099336624146,10929,0.6453643441200256,1
414.6990051269531,171.72987365722656,81.4269790649414,0.8804401159286499,10987,0.7942112684249878,1
410.3320007324219,167.11495971679688,84.25271606445312,0.8636101484298706,11079,0.7344850897789001,1
425.7340087890625,175.54869079589844,87.59830474853516,0.8666036128997803,12176,0.6468625664710999,1
427.7829895019531,180.8717498779297,83.27078247070312,0.8877189755439758,11923,0.7183235883712769,1
432.5230102539063,171.01953125,90.0660171508789,0.8500873446464539,12195,0.6348733305931091,1
433.2839965820313,178.5229034423828,86.50725555419922,0.8747512102127075,12101,0.626314103603363,1
413.739990234375,170.51829528808594,81.97903442382812,0.8768500685691833,11016,0.6905401945114136,1
403.4599914550781,162.35617065429688,83.0684814453125,0.8591978549957275,10680,0.7075284719467163,1
424.7829895019531,169.09042358398438,88.18059539794922,0.8532515168190002,11845,0.6245442032814026,1
406.4509887695313,164.57029724121094,84.04563903808594,0.8597604632377625,10930,0.6123325228691101,1
426.6440124511719,175.5941162109375,82.95658874511719,0.8813661932945251,11427,0.6065184473991394,1
432.81201171875,178.89076232910156,84.07980346679688,0.8826630115509033,11838,0.6364738345146179,1
410.9869995117188,165.03631591796875,87.14314270019531,0.8492293953895569,11379,0.7138639092445374,1
407.2669982910156,166.13063049316406,82.56895446777344,0.8677435517311096,10849,0.642705500125885,1
415.85101318359375,167.3562774658203,83.59038543701172,0.8663279414176941,11225,0.6537068486213684,1
415.2369995117188,170.33615112304688,81.36894226074219,0.8785250782966614,11041,0.6877498626708984,1
440.468994140625,183.99533081054688,80.8708724975586,0.8982294797897339,11819,0.6649883985519409,0
